uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
Q13838,Q96QD9,7919,84248,ENSG00000215425,ENSG00000122068,DDX39B,FYTTD1,pull down|anti bait coimmunoprecipitation,physical association,21814512,Jackson et al. (2011),0.42
Q86V81,Q96QD9,10189,84248,ENSG00000183684,ENSG00000122068,ALYREF,FYTTD1,anti tag coimmunoprecipitation,physical association,21814512,Jackson et al. (2011),0.37
P15056,Q9UBS0,673,6199,ENSG00000157764,ENSG00000175634,BRAF,RPS6KB2,anti bait coimmunoprecipitation,association,21625473,Carmo et al. (2010),0.32
Q02156,Q9UBS0,5581,6199,ENSG00000171132,ENSG00000175634,PRKCE,RPS6KB2,anti bait coimmunoprecipitation,association,21625473,Carmo et al. (2010),0.32
P15056,Q02156,673,5581,ENSG00000157764,ENSG00000171132,BRAF,PRKCE,anti bait coimmunoprecipitation,physical association,21625473|16810323,Carmo et al. (2010)|Pardo et al. (2006),0.43
P15056,P29597,673,7297,ENSG00000157764,ENSG00000105397,BRAF,TYK2,anti bait coimmunoprecipitation,association,21625473,Carmo et al. (2010),0.32
P29597,Q02156,7297,5581,ENSG00000105397,ENSG00000171132,TYK2,PRKCE,anti bait coimmunoprecipitation,association,21625473,Carmo et al. (2010),0.32
P23771,Q16665,2625,3091,ENSG00000107485,ENSG00000100644,GATA3,HIF1A,anti bait coimmunoprecipitation|pull down,physical association,28263977,Lin et al. (2017),0.42
O60603,Q9Y2C9,7097,10333,ENSG00000137462,ENSG00000174130,TLR2,TLR6,anti bait coimmunoprecipitation,association,20067962,Dasu et al. (2010),0.32
O60603,P09429,7097,3146,ENSG00000137462,ENSG00000189403,TLR2,HMGB1,anti bait coimmunoprecipitation,association,20067962,Dasu et al. (2010),0.32
O60603,P10809,7097,3329,ENSG00000137462,ENSG00000144381,TLR2,HSPD1,anti bait coimmunoprecipitation,association,20067962,Dasu et al. (2010),0.32
O00206,P09429,7099,3146,ENSG00000136869,ENSG00000189403,TLR4,HMGB1,anti bait coimmunoprecipitation,association,20067962,Dasu et al. (2010),0.32
O00206,P10809,7099,3329,ENSG00000136869,ENSG00000144381,TLR4,HSPD1,anti bait coimmunoprecipitation,association,20067962,Dasu et al. (2010),0.32
O43561,Q14643,27040,3708,ENSG00000213658,ENSG00000150995,LAT,ITPR1,anti bait coimmunoprecipitation,physical association,18056410,deSouza et al. (2007),0.37
P01112,Q9Y5Z9,3265,29914,ENSG00000174775,ENSG00000120942,HRAS,UBIAD1,fluorescence microscopy|fluorescent resonance energy transfer|anti tag coimmunoprecipitation|bimolecular fluorescence complementation,colocalization|physical association,30518913,Xu et al. (2018),0.49
Q06609,Q86YC2,5888,79728,ENSG00000051180,ENSG00000083093,RAD51,PALB2,anti tag coimmunoprecipitation,association,28319063|22193777,Foo et al. (2017)|Bleuyard et al. (2012),0.38
P51587,Q86YC2,675,79728,ENSG00000139618,ENSG00000083093,BRCA2,PALB2,anti tag coimmunoprecipitation|pull down|fluorescence technology|anti bait coimmunoprecipitation|x-ray crystallography,association|direct interaction|physical association,28319063|19609323|22293751|22193777,Foo et al. (2017)|Oliver et al. (2009)|Brough et al. (2012)|Bleuyard et al. (2012),0.71
P38398,Q86YC2,672,79728,ENSG00000012048,ENSG00000083093,BRCA1,PALB2,anti tag coimmunoprecipitation|fluorescence microscopy|cosedimentation through density gradient,association|colocalization,28319063|22193777,Foo et al. (2017)|Bleuyard et al. (2012),0.5
P38398,Q06609,672,5888,ENSG00000012048,ENSG00000051180,BRCA1,RAD51,fluorescence microscopy|cosedimentation through density gradient,colocalization,28319063|22193777,Foo et al. (2017)|Bleuyard et al. (2012),0.4
P54725,Q15843,5886,4738,ENSG00000179262,ENSG00000129559,RAD23A,NEDD8,phage display|pull down,physical association,30659753,Castagnoli et al. (2019),0.42
Q15843,Q9UNA4,4738,11201,ENSG00000129559,ENSG00000101751,NEDD8,POLI,phage display|pull down,physical association,30659753,Castagnoli et al. (2019),0.42
Q15843,Q9UMX0,4738,29979,ENSG00000129559,ENSG00000135018,NEDD8,UBQLN1,phage display,physical association,30659753,Castagnoli et al. (2019),0.37
O15037,Q15843,23351,4738,ENSG00000100441,ENSG00000129559,,NEDD8,phage display|pull down|anti tag coimmunoprecipitation|isothermal titration calorimetry|nuclear magnetic resonance,physical association|association|direct interaction,30659753,Castagnoli et al. (2019),0.57
Q13191,Q15843,868,4738,ENSG00000114423,ENSG00000129559,CBLB,NEDD8,phage display,physical association,30659753,Castagnoli et al. (2019),0.37
O75113,Q15843,9683,4738,ENSG00000102921,ENSG00000129559,,NEDD8,pull down,physical association,30659753,Castagnoli et al. (2019),0.37
Q15843,Q8IY57,4738,10138,ENSG00000129559,ENSG00000015153,NEDD8,YAF2,pull down,physical association,30659753,Castagnoli et al. (2019),0.37
Q15843,Q96S82,4738,84993,ENSG00000129559,ENSG00000138629,NEDD8,UBL7,pull down,physical association,30659753,Castagnoli et al. (2019),0.37
O15037,Q13616,23351,8454,ENSG00000100441,ENSG00000055130,,CUL1,pull down,association,30659753,Castagnoli et al. (2019),0.32
O15037,Q13617,23351,8453,ENSG00000100441,ENSG00000108094,,CUL2,pull down,association,30659753,Castagnoli et al. (2019),0.32
O75955,P54852,10211,2014,ENSG00000137312,ENSG00000142227,FLOT1,EMP3,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P54852,Q9BUP3,2014,10553,ENSG00000142227,ENSG00000109854,EMP3,HTATIP2,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P26678,P54852,5350,2014,ENSG00000198523,ENSG00000142227,PLN,EMP3,ubiquitin reconstruction,physical association,30614533,Christians et al. (2019),0.34
P54852,Q04941,2014,5355,ENSG00000142227,ENSG00000102007,EMP3,PLP2,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P54852,Q96DZ9,2014,116173,ENSG00000142227,ENSG00000166091,EMP3,CMTM5,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P54852,Q15836,2014,9341,ENSG00000142227,ENSG00000049245,EMP3,VAMP3,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P54852,Q9NW97,2014,55092,ENSG00000142227,ENSG00000171729,EMP3,,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P54852,Q9NW68,2014,55108,ENSG00000142227,ENSG00000160058,EMP3,BSDC1,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P10114,P54852,5911,2014,ENSG00000125249,ENSG00000142227,RAP2A,EMP3,ubiquitin reconstruction|proximity ligation assay|bimolecular fluorescence complementation,physical association,30614533,Christians et al. (2019),0.44
P54852,P61026,2014,10890,ENSG00000142227,ENSG00000084733,EMP3,RAB10,ubiquitin reconstruction|proximity ligation assay,physical association,30614533,Christians et al. (2019),0.41
Q07889,Q9UNS2,6654,8533,ENSG00000115904,ENSG00000141030,SOS1,COPS3,two hybrid|pull down|anti bait coimmunoprecipitation,physical association,30631038,Zarich et al. (2019),0.44
Q04206,Q09472,5970,2033,ENSG00000173039,ENSG00000100393,RELA,EP300,experimental interaction detection,acetylation reaction,11533489,Chen et al. (2001),0.13
O15379,Q04206,8841,5970,ENSG00000171720,ENSG00000173039,HDAC3,RELA,coimmunoprecipitation,physical association,11533489,Chen et al. (2001),0.37
P01100,P05412,2353,3725,ENSG00000170345,ENSG00000177606,FOS,JUN,two hybrid|isothermal titration calorimetry|circular dichroism|tandem affinity purification,physical association|direct interaction|association,8617242|21199371|25609649,Antinore et al. (1996)|Worrall et al. (2011)|Li et al. (2015),0.66
P04637,Q09472,7157,2033,ENSG00000141510,ENSG00000100393,TP53,EP300,pull down|coimmunoprecipitation|anti bait coimmunoprecipitation|atomic force microscopy,direct interaction|physical association,11907332|16611888|19339993|23010591,Bernat et al. (2002)|Borger et al. (2006)|Wu et al. (2009)|Banerjee et al. (2012),0.67
O60238,Q12982,665,663,ENSG00000104765,ENSG00000140299,BNIP3L,BNIP2,two hybrid,physical association,10381623,Ohi et al. (1999),0.34
O60238,Q12983,665,664,ENSG00000104765,ENSG00000176171,BNIP3L,BNIP3,two hybrid|beta galactosidase complementation|anti tag coimmunoprecipitation|tandem affinity purification,physical association|association,10381623|21516116|24981860,Ohi et al. (1999)|Yu et al. (2011)|Marcon et al. (2014),0.6
O60238,P02545-2,665,,ENSG00000104765,,BNIP3L,,two hybrid,physical association,10381623,Ohi et al. (1999),0.34
P10415,Q12982,596,663,ENSG00000171791,ENSG00000140299,BCL2,BNIP2,two hybrid,physical association,10381623,Ohi et al. (1999),0.34
P10415,Q12983,596,664,ENSG00000171791,ENSG00000176171,BCL2,BNIP3,two hybrid,physical association,10381623,Ohi et al. (1999),0.34
P33993,P46527,4176,1027,ENSG00000166508,ENSG00000111276,MCM7,CDKN1B,two hybrid fragment pooling approach|pull down,physical association|direct interaction,16289477,Nallamshetty et al. (2005),0.48
P33993,P49918,4176,1028,ENSG00000166508,ENSG00000129757,MCM7,CDKN1C,two hybrid array|pull down,physical association|direct interaction,16289477,Nallamshetty et al. (2005),0.48
P33993,P38936,4176,1026,ENSG00000166508,ENSG00000124762,MCM7,CDKN1A,pull down,direct interaction,16289477,Nallamshetty et al. (2005),0.4
P11274,P36402,613,6932,ENSG00000186716,ENSG00000081059,BCR,TCF7,anti bait coimmunoprecipitation,physical association,16442529,Ress et al. (2006),0.37
P35222,P36402,1499,6932,ENSG00000168036,ENSG00000081059,CTNNB1,TCF7,anti bait coimmunoprecipitation|pull down,physical association|direct interaction,16442529|19358846,Ress et al. (2006)|Choi et al. (2009),0.56
P35222,Q9NQB0,1499,6934,ENSG00000168036,ENSG00000148737,CTNNB1,TCF7L2,anti bait coimmunoprecipitation|anti tag coimmunoprecipitation|x-ray crystallography,physical association|association|direct interaction,16442529|19816403|16724116|11713475,Ress et al. (2006)|Mahmoudi et al. (2009)|Valenta et al. (2006)|Graham et al. (2001),0.68
P02751,P29279,2335,,ENSG00000115414,,FN1,,imaging technique|two hybrid|anti bait coimmunoprecipitation|anti tag coimmunoprecipitation|enzyme linked immunosorbent assay,colocalization|physical association|direct interaction,16457822,Hoshijima et al. (2006),0.56
P08648,P29279,3678,,ENSG00000161638,,ITGA5,,imaging technique,colocalization,16457822,Hoshijima et al. (2006),0.25
P02751,P08648,2335,3678,ENSG00000115414,ENSG00000161638,FN1,ITGA5,imaging technique,colocalization,16457822,Hoshijima et al. (2006),0.25
O14920,Q04206,3551,5970,ENSG00000104365,ENSG00000173039,IKBKB,RELA,protein kinase assay|experimental interaction detection,phosphorylation reaction,12842894|10521409,Sakurai et al. (2003)|Sakurai et al. (1999),0.32
P06241,P42768,2534,7454,ENSG00000010810,ENSG00000015285,FYN,WAS,experimental interaction detection|pull down|anti bait coimmunoprecipitation,phosphorylation reaction|direct interaction|physical association,14707117|7565724,Badour et al. (2004)|Rivero-Lezcano et al. (1995),0.56
O43586,Q05209,9051,5782,ENSG00000140368,ENSG00000127947,PSTPIP1,PTPN12,pull down|anti bait coimmunoprecipitation|imaging technique,physical association|colocalization,14707117,Badour et al. (2004),0.47
O43586,P42768,9051,7454,ENSG00000140368,ENSG00000015285,PSTPIP1,WAS,anti bait coimmunoprecipitation|imaging technique,physical association|colocalization,14707117,Badour et al. (2004),0.42
P42768,Q05209,7454,5782,ENSG00000015285,ENSG00000127947,WAS,PTPN12,anti bait coimmunoprecipitation,physical association,14707117,Badour et al. (2004),0.37
Q14511,Q96J02,4739,83737,ENSG00000111859,ENSG00000078747,NEDD9,ITCH,two hybrid|anti bait coimmunoprecipitation|pull down,physical association,15051726,Feng et al. (2004),0.44
P40425,P55347,5089,5316,ENSG00000204304,ENSG00000160199,PBX2,PKNOX1,imaging technique,physical association,9482739,Berthelsen et al. (1998),0.3
P40424,P40425,5087,5089,ENSG00000185630,ENSG00000204304,PBX1,PBX2,imaging technique,direct interaction,9482739,Berthelsen et al. (1998),0.33
P04637,Q9NZC7,7157,51741,ENSG00000141510,ENSG00000186153,TP53,WWOX,anti bait coimmunoprecipitation,physical association,15580310,Chang et al. (2005),0.37
P50570,Q9Y5X1,1785,51429,ENSG00000079805,ENSG00000130340,DNM2,SNX9,imaging technique|anti tag coimmunoprecipitation|anti bait coimmunoprecipitation|pull down,colocalization|physical association|direct interaction,15703209|18388313,Soulet et al. (2005)|Shin et al. (2008),0.61
P49257,Q9Y5X1,3998,51429,ENSG00000074695,ENSG00000130340,LMAN1,SNX9,imaging technique,colocalization,15703209,Soulet et al. (2005),0.25
Q05193,Q9Y5X1,1759,51429,ENSG00000106976,ENSG00000130340,DNM1,SNX9,anti tag coimmunoprecipitation|pull down,physical association|direct interaction,15703209|16137687,Soulet et al. (2005)|Yeow-Fong et al. (2005),0.56
P07948,P14317,4067,3059,ENSG00000254087,ENSG00000180353,LYN,HCLS1,anti bait coimmunoprecipitation|pull down,physical association|association,15795233,Brunati et al. (2005),0.46
P04626,Q9H299,2064,83442,ENSG00000141736,ENSG00000142669,ERBB2,SH3BGRL3,pull down,physical association,16729043,Schulze et al. (2005),0.37
P04626,P29353,2064,6464,ENSG00000141736,ENSG00000160691,ERBB2,SHC1,pull down|protein array|ubiquitin reconstruction,physical association|direct interaction,16729043|16273093|28065597,Schulze et al. (2005)|Jones et al. (2006)|Yao et al. (2017),0.62
P00533,Q06124,1956,5781,ENSG00000146648,ENSG00000179295,EGFR,PTPN11,pull down|protein array|ubiquitin reconstruction,physical association|direct interaction,16729043|16273093|28065597,Schulze et al. (2005)|Jones et al. (2006)|Yao et al. (2017),0.62
O75368,P00533,6451,1956,ENSG00000131171,ENSG00000146648,SH3BGRL,EGFR,pull down,physical association,16729043,Schulze et al. (2005),0.37
P21860,P29353,2065,6464,ENSG00000065361,ENSG00000160691,ERBB3,SHC1,pull down|protein array,physical association|direct interaction,16729043|16273093,Schulze et al. (2005)|Jones et al. (2006),0.56
O00459,P04626,5296,2064,ENSG00000105647,ENSG00000141736,PIK3R2,ERBB2,pull down|protein array,physical association|direct interaction,16729043|16273093,Schulze et al. (2005)|Jones et al. (2006),0.56
P46109,Q15303,1399,2066,ENSG00000099942,ENSG00000178568,CRKL,ERBB4,pull down,physical association,16729043,Schulze et al. (2005),0.37
P00533,P51692,1956,6777,ENSG00000146648,ENSG00000173757,EGFR,STAT5B,pull down,physical association,16729043,Schulze et al. (2005),0.37
P21860,P62993,2065,2885,ENSG00000065361,ENSG00000177885,ERBB3,GRB2,pull down,physical association,16729043,Schulze et al. (2005),0.37
O00459,P21860,5296,2065,ENSG00000105647,ENSG00000065361,PIK3R2,ERBB3,pull down|protein array,physical association|direct interaction,16729043|16273093,Schulze et al. (2005)|Jones et al. (2006),0.56
P00533,P29353,1956,6464,ENSG00000146648,ENSG00000160691,EGFR,SHC1,pull down|protein array|coimmunoprecipitation|anti bait coimmunoprecipitation|experimental interaction detection|competition binding|ubiquitin reconstruction,physical association|direct interaction|association,16729043|16273093|8662998|9544989|7518560|7542744|8034616|23799367|28065597|23178716,Schulze et al. (2005)|Jones et al. (2006)|Fukazawa et al. (1996)|Sakaguchi et al. (1998)|Batzer et al. (1994)|Batzer et al. (1995)|Okabayashi et al. (1994)|Sigismund et al. (2013)|Yao et al. (2017)|Kodigepalli et al. (2013),0.77
P00533,P46109,1956,1399,ENSG00000146648,ENSG00000099942,EGFR,CRKL,pull down,physical association,16729043,Schulze et al. (2005),0.37
P00533,P41240,1956,1445,ENSG00000146648,ENSG00000103653,EGFR,CSK,pull down,physical association,16729043,Schulze et al. (2005),0.37
P04626,P62993,2064,2885,ENSG00000141736,ENSG00000177885,ERBB2,GRB2,pull down|protein array,physical association|direct interaction,16729043|16273093,Schulze et al. (2005)|Jones et al. (2006),0.56
P62993,Q15303,2885,2066,ENSG00000177885,ENSG00000178568,GRB2,ERBB4,pull down,physical association,16729043,Schulze et al. (2005),0.37
P29353,Q15303,6464,2066,ENSG00000160691,ENSG00000178568,SHC1,ERBB4,pull down|protein array,physical association|direct interaction,16729043|16273093,Schulze et al. (2005)|Jones et al. (2006),0.56
P21860,P41240,2065,1445,ENSG00000065361,ENSG00000103653,ERBB3,CSK,pull down,physical association,16729043,Schulze et al. (2005),0.37
O43639,Q15303,8440,2066,ENSG00000071051,ENSG00000178568,NCK2,ERBB4,pull down,physical association,16729043,Schulze et al. (2005),0.37
P51692,Q15303,6777,2066,ENSG00000173757,ENSG00000178568,STAT5B,ERBB4,pull down,physical association,16729043,Schulze et al. (2005),0.37
Q06124,Q15303,5781,2066,ENSG00000179295,ENSG00000178568,PTPN11,ERBB4,pull down|ubiquitin reconstruction,physical association,16729043|28065597,Schulze et al. (2005)|Yao et al. (2017),0.47
O00459,Q15303,5296,2066,ENSG00000105647,ENSG00000178568,PIK3R2,ERBB4,pull down,physical association,16729043,Schulze et al. (2005),0.37
Q96J02,Q9ULV8,83737,23624,ENSG00000078747,ENSG00000142273,ITCH,CBLC,two hybrid|fluorescence microscopy|pull down|anti tag coimmunoprecipitation,physical association|colocalization,12226085,Courbard et al. (2002),0.49
P22681,Q96J02,867,83737,ENSG00000110395,ENSG00000078747,CBL,ITCH,anti tag coimmunoprecipitation,physical association,12226085,Courbard et al. (2002),0.37
P26045,P78536-1,5774,,ENSG00000070159,,PTPN3,,anti tag coimmunoprecipitation,physical association,12207026,Zheng et al. (2002),0.37
P26045,P78536,5774,6868,ENSG00000070159,ENSG00000151694,PTPN3,ADAM17,two hybrid,physical association,12207026,Zheng et al. (2002),0.34
P04921,Q00013,2995,4354,ENSG00000136732,ENSG00000130830,GYPC,MPP1,surface plasmon resonance|filter binding,direct interaction|physical association,9305870,Marfatia et al. (1997),0.5
O00499,Q8TB24,274,79890,ENSG00000136717,ENSG00000100599,BIN1,RIN3,pull down|two hybrid|anti tag coimmunoprecipitation,physical association,12972505,Kajiho et al. (2003),0.44
Q86UL8,Q9Y4G8,9863,9693,ENSG00000187391,ENSG00000109756,MAGI2,RAPGEF2,filter binding|anti tag coimmunoprecipitation,physical association,10548487,Ohtsuka et al. (1999),0.42
P08588,Q86UL8,153,9863,ENSG00000043591,ENSG00000187391,ADRB1,MAGI2,experimental interaction detection|pull down|imaging technique|anti tag coimmunoprecipitation,association|direct interaction|colocalization|physical association,11526121,Xu et al. (2001),0.53
P34931,P78380,3305,4973,ENSG00000204390,ENSG00000173391,HSPA1L,OLR1,fluorescence technology,physical association,15792802,Thériault et al. (2005),0.37
P62993,Q13480,2885,2549,ENSG00000177885,ENSG00000109458,GRB2,GAB1,pull down|anti tag coimmunoprecipitation|far western blotting|isothermal titration calorimetry,physical association|direct interaction,10913131|22536782,Lock et al. (2000)|McDonald et al. (2012),0.61
P62993,Q9UQC2,2885,9846,ENSG00000177885,ENSG00000033327,GRB2,GAB2,pull down|anti bait coimmunoprecipitation,physical association|association,10913131|19172738,Lock et al. (2000)|Brummer et al. (2008),0.52
O75791,Q13480,9402,2549,ENSG00000100351,ENSG00000109458,GRAP2,GAB1,pull down,physical association,10913131,Lock et al. (2000),0.37
P08581,Q13480,4233,2549,ENSG00000105976,ENSG00000109458,MET,GAB1,anti tag coimmunoprecipitation,physical association,10913131,Lock et al. (2000),0.37
