uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
Q9NYJ8,Q13547,23118,3065,ENSG00000055208,ENSG00000116478,TAB2,HDAC1,gst pull down,physical association,12150997,Baek et al. (2002),0.25
Q9NYJ8,Q92769,23118,3066,ENSG00000055208,ENSG00000196591,TAB2,HDAC2,gst pull down,physical association,12150997,Baek et al. (2002),0.25
Q9NYJ8,Q9UQL6,23118,10014,ENSG00000055208,ENSG00000108840,TAB2,HDAC5,gst pull down,physical association,12150997,Baek et al. (2002),0.25
Q9NYJ8,Q9BQ87,23118,90665,ENSG00000055208,ENSG00000092377,TAB2,TBL1Y,gst pull down,physical association,12150997,Baek et al. (2002),0.25
Q9NYJ8,O15379,23118,8841,ENSG00000055208,ENSG00000171720,TAB2,HDAC3,gst pull down|affinity chromatography technology,physical association,12150997,Baek et al. (2002),0.37
Q9NYJ8,O75376,23118,9611,ENSG00000055208,ENSG00000141027,TAB2,NCOR1,affinity chromatography technology|gst pull down|anti tag coimmunoprecipitation,physical association,12150997,Baek et al. (2002),0.42
P98170,O43236,331,5414,ENSG00000101966,ENSG00000108387,XIAP,SEPTIN4,gst pull down|anti tag coimmunoprecipitation,physical association,15029247,Gottfried et al. (2004),0.37
P98170,P04049,331,5894,ENSG00000101966,ENSG00000132155,XIAP,RAF1,anti tag coimmunoprecipitation|gst pull down|protein kinase assay,physical association|phosphorylation reaction,16964381,Tian et al. (2006),0.43
P98170,O43464,331,27429,ENSG00000101966,ENSG00000115317,XIAP,HTRA2,gst pull down|affinity chromatography technology|fluorescence polarization spectroscopy|anti tag coimmunoprecipitation|mutation analysis|protease assay,physical association|biochemical,12865429|11801603|15200957|11583623|12835328|15201285|17311912,Hegde et al. (2003)|Vucic et al. (2002)|Bartke et al. (2004)|Suzuki et al. (2001)|Srinivasula et al. (2003)|Seong et al. (2004)|Yang et al. (2007),0.67
Q04771,Q13501,90,8878,ENSG00000115170,ENSG00000161011,ACVR1,SQSTM1,luminescence based mammalian interactome mapping,physical association,15761153,Barrios-Rodiles et al. (2005),0.37
O00238,Q13501,658,8878,ENSG00000138696,ENSG00000161011,BMPR1B,SQSTM1,luminescence based mammalian interactome mapping,physical association,15761153,Barrios-Rodiles et al. (2005),0.37
Q15750,P98170,10454,331,ENSG00000100324,ENSG00000101966,TAB1,XIAP,anti tag coimmunoprecipitation|x-ray crystallography|surface plasmon resonance,physical association,12048196|17560374|11865055|9878061,Sanna et al. (2002)|Lu et al. (2007)|Yamaguchi et al. (1999),0.59
Q9NYJ8,Q15750,23118,10454,ENSG00000055208,ENSG00000100324,TAB2,TAB1,anti tag coimmunoprecipitation,physical association,10882101|14670075|12242293|21903422,Takaesu et al. (2000)|Cheung et al. (2004)|Jiang et al. (2002)|Li et al. (2011),0.51
P18074,Q13501,2068,8878,ENSG00000104884,ENSG00000161011,ERCC2,SQSTM1,anti tag coimmunoprecipitation,physical association,8652557,Iyer et al. (1996),0.37
P28715,Q13501,2073,8878,ENSG00000134899,ENSG00000161011,ERCC5,SQSTM1,anti tag coimmunoprecipitation,physical association,8652557,Iyer et al. (1996),0.37
R4GMW8,Q13501,100533467,8878,ENSG00000134899,ENSG00000161011,,SQSTM1,anti tag coimmunoprecipitation,physical association,8652557,Iyer et al. (1996),0.37
Q15750,O43318,10454,6885,ENSG00000100324,ENSG00000135341,TAB1,MAP3K7,anti tag coimmunoprecipitation,physical association,10921914|12429732|14670075|10838074|10702308|15590691|17348859|20200282|21903422,Mochida et al. (2000)|Ge et al. (2003)|Cheung et al. (2004)|Sakurai et al. (2000)|Kishimoto et al. (2000)|Singhirunnusorn et al. (2005)|Windheim et al. (2008)|Ear et al. (2010)|Li et al. (2011),0.56
Q13501,O95166,8878,11337,ENSG00000161011,ENSG00000170296,SQSTM1,GABARAP,anti tag coimmunoprecipitation|gst pull down|pull down,physical association,17580304|19250911|23022382,Pankiv et al. (2007)|Kirkin et al. (2009)|von Muhlinen et al. (2012),0.53
Q9H0R8,Q13501,23710,8878,ENSG00000139112,ENSG00000161011,GABARAPL1,SQSTM1,anti tag coimmunoprecipitation|gst pull down|pull down,physical association,17580304|19250911|23022382,Pankiv et al. (2007)|Kirkin et al. (2009)|von Muhlinen et al. (2012),0.53
Q96IF1,Q13501,84962,8878,ENSG00000129474,ENSG00000161011,AJUBA,SQSTM1,anti tag coimmunoprecipitation|two hybrid,physical association,15870274,Feng et al. (2005),0.41
Q13501,P06239,8878,3932,ENSG00000161011,ENSG00000182866,SQSTM1,LCK,gst pull down,physical association,8650207,Joung et al. (1996),0.25
Q05513,Q13501,5590,8878,ENSG00000067606,ENSG00000161011,PRKCZ,SQSTM1,anti tag coimmunoprecipitation|two hybrid|affinity chromatography technology|gst pull down,physical association,15870274|9566925|12887891|11755531|19850933,Feng et al. (2005)|Sanchez et al. (1998)|Wilson et al. (2003)|Chang et al. (2002)|Yu et al. (2009),0.61
Q9H492,Q13501,84557,8878,ENSG00000101460,ENSG00000161011,MAP1LC3A,SQSTM1,anti tag coimmunoprecipitation|gst pull down|pull down,physical association,17580304|19250911|23022382|16286508,Pankiv et al. (2007)|Kirkin et al. (2009)|von Muhlinen et al. (2012)|Bjørkøy et al. (2005),0.57
Q9GZQ8,Q13501,81631,8878,ENSG00000140941,ENSG00000161011,MAP1LC3B,SQSTM1,anti tag coimmunoprecipitation|gst pull down|two hybrid|pull down,physical association,17580304|19250911|20452972|23022382,Pankiv et al. (2007)|Kirkin et al. (2009)|Jain et al. (2010)|von Muhlinen et al. (2012),0.59
Q13501,P10636,8878,4137,ENSG00000161011,ENSG00000186868,SQSTM1,MAPT,ubiquitination reaction|anti tag coimmunoprecipitation,ubiquitination reaction|physical association,15953362,Babu et al. (2005),0.38
Q13501,Q14596,8878,4077,ENSG00000161011,ENSG00000188554,SQSTM1,NBR1,two hybrid|anti tag coimmunoprecipitation,physical association,12813044,Lamark et al. (2003),0.41
Q13501,P41743,8878,5584,ENSG00000161011,ENSG00000163558,SQSTM1,PRKCI,two hybrid|affinity chromatography technology|anti tag coimmunoprecipitation,physical association,9566925,Sanchez et al. (1998),0.44
,O15455,,7098,ENSG00000134970,ENSG00000164342,,TLR3,two hybrid,physical association,14519765,Oshiumi et al. (2003),0.34
Q8IUC6,O15455,148022,7098,ENSG00000127666,ENSG00000164342,TICAM1,TLR3,two hybrid|anti tag coimmunoprecipitation,physical association,14519765|14982987|12471095|12539043,Oshiumi et al. (2003)|Jiang et al. (2004)|Yamamoto et al. (2002),0.55
Q14653,Q8IUC6,3661,148022,ENSG00000126456,ENSG00000127666,IRF3,TICAM1,anti tag coimmunoprecipitation,physical association,12471095|16281057|14739303,Yamamoto et al. (2002)|Huang et al. (2005)|Han et al. (2004),0.47
O00206,O60602,7099,7100,ENSG00000136869,ENSG00000187554,TLR4,TLR5,anti tag coimmunoprecipitation,physical association,12794153,Mizel et al. (2003),0.37
Q13546,Q13501,8737,8878,ENSG00000137275,ENSG00000161011,RIPK1,SQSTM1,anti tag coimmunoprecipitation|affinity chromatography technology,physical association,10356400|19850933,Sanz et al. (1999)|Yu et al. (2009),0.48
Q13546,P41743,8737,5584,ENSG00000137275,ENSG00000163558,RIPK1,PRKCI,anti tag coimmunoprecipitation,physical association,10356400,Sanz et al. (1999),0.37
Q05513,Q13546,5590,8737,ENSG00000067606,ENSG00000137275,PRKCZ,RIPK1,anti tag coimmunoprecipitation,physical association,10356400,Sanz et al. (1999),0.37
O14920,Q13501,3551,8878,ENSG00000104365,ENSG00000161011,IKBKB,SQSTM1,anti tag coimmunoprecipitation,physical association,10356400,Sanz et al. (1999),0.37
Q05513,O14920,5590,3551,ENSG00000067606,ENSG00000104365,PRKCZ,IKBKB,anti tag coimmunoprecipitation,physical association,10356400,Sanz et al. (1999),0.37
P55036,Q13501,5710,8878,ENSG00000159352,ENSG00000161011,PSMD4,SQSTM1,gst pull down,physical association,15340068,Seibenhener et al. (2004),0.25
Q12913,Q13501,5795,8878,ENSG00000149177,ENSG00000161011,PTPRJ,SQSTM1,gst pull down|protein kinase assay,physical association|phosphorylation reaction,9115287,Jallal et al. (1997),0.38
O43187,P58753,3656,114609,ENSG00000134070,ENSG00000150455,IRAK2,TIRAP,anti tag coimmunoprecipitation,physical association,11544529|21903422,Fitzgerald et al. (2001)|Li et al. (2011),0.43
Q9H0E2,O60603,54472,7097,ENSG00000078902,ENSG00000137462,TOLLIP,TLR2,anti tag coimmunoprecipitation|gst pull down,physical association,11751856,Zhang et al. (2002),0.37
Q9H0E2,O00206,54472,7099,ENSG00000078902,ENSG00000136869,TOLLIP,TLR4,gst pull down|anti tag coimmunoprecipitation,physical association,11751856|11441107,Zhang et al. (2002)|Bulut et al. (2001),0.43
O00206,P51617,7099,3654,ENSG00000136869,ENSG00000184216,TLR4,IRAK1,anti tag coimmunoprecipitation,physical association,9625770,Muzio et al. (1998),0.37
Q9HAT8,P51617,57161,3654,ENSG00000139946,ENSG00000184216,PELI2,IRAK1,anti tag coimmunoprecipitation|in-gel kinase assay|pull down,physical association|phosphorylation reaction,12860405|19081057,Strelow et al. (2003)|Lin et al. (2008),0.52
P14778,Q99836,3554,4615,ENSG00000115594,ENSG00000172936,IL1R1,MYD88,anti tag coimmunoprecipitation|gst pull down,physical association,16286016|12659850|9430229|12609980|15866876|16354686|19940113|15905496,Schmitz et al. (2005)|Boch et al. (2003)|Wesche et al. (1997)|Jiang et al. (2003)|Qin et al. (2005)|Li et al. (2006)|Zhang et al. (2010)|Medvedev et al. (2005),0.56
P14778,Q9Y4K3,3554,7189,ENSG00000115594,ENSG00000175104,IL1R1,TRAF6,anti tag coimmunoprecipitation,physical association,16286016|12242293|12609980|15866876|16354686,Schmitz et al. (2005)|Jiang et al. (2002)|Jiang et al. (2003)|Qin et al. (2005)|Li et al. (2006),0.54
Q9Y616,Q99836,11213,4615,ENSG00000090376,ENSG00000172936,IRAK3,MYD88,anti tag coimmunoprecipitation,physical association,10383454|12150927,Wesche et al. (1999)|Kobayashi et al. (2002),0.43
Q9Y616,Q9Y4K3,11213,7189,ENSG00000090376,ENSG00000175104,IRAK3,TRAF6,anti tag coimmunoprecipitation,physical association,10383454|21098228,Wesche et al. (1999)|Kobayashi et al. (2011),0.43
O43187,P51617,3656,3654,ENSG00000134070,ENSG00000184216,IRAK2,IRAK1,in-gel kinase assay|anti tag coimmunoprecipitation|Split renilla luciferase complementation,phosphorylation reaction|physical association,10383454|16024789|21903422|24973222,Wesche et al. (1999)|Rao et al. (2005)|Li et al. (2011)|Wang et al. (2014),0.57
Q9Y616,P51617,11213,3654,ENSG00000090376,ENSG00000184216,IRAK3,IRAK1,in-gel kinase assay|anti tag coimmunoprecipitation,phosphorylation reaction|physical association,10383454|21903422,Wesche et al. (1999)|Li et al. (2011),0.49
O43187,P01112,3656,3265,ENSG00000134070,ENSG00000174775,IRAK2,HRAS,anti tag coimmunoprecipitation,physical association,11744690,McDermott et al. (2002),0.37
P41743,P51617,5584,3654,ENSG00000163558,ENSG00000184216,PRKCI,IRAK1,anti tag coimmunoprecipitation,physical association,14684752,Mamidipudi et al. (2004),0.37
P08138,P51617,4804,3654,ENSG00000064300,ENSG00000184216,NGFR,IRAK1,anti tag coimmunoprecipitation,physical association,14684752,Mamidipudi et al. (2004),0.37
Q9Y4K3,Q92985,7189,3665,ENSG00000175104,ENSG00000185507,TRAF6,IRF7,anti tag coimmunoprecipitation,physical association,15361868|18710948|21743479,Kawai et al. (2004)|Ning et al. (2008)|Tun-Kyi et al. (2011),0.47
Q9NYJ8,P25942,23118,958,ENSG00000055208,ENSG00000101017,TAB2,CD40,gst pull down|anti tag coimmunoprecipitation,physical association,12150997,Baek et al. (2002),0.37
P25942,O75376,958,9611,ENSG00000101017,ENSG00000141027,CD40,NCOR1,anti tag coimmunoprecipitation,physical association,12150997,Baek et al. (2002),0.37
Q9NYJ8,Q9Y6Q6,23118,8792,ENSG00000055208,ENSG00000141655,TAB2,TNFRSF11A,anti tag coimmunoprecipitation,physical association,11809792,Mizukami et al. (2002),0.37
O43187,Q9NPH3,3656,3556,ENSG00000134070,ENSG00000196083,IRAK2,IL1RAP,gst pull down,physical association,12659850,Boch et al. (2003),0.25
Q9NYJ8,O15105,23118,4092,ENSG00000055208,ENSG00000101665,TAB2,SMAD7,anti tag coimmunoprecipitation|two hybrid,physical association,17384642,Hong et al. (2007),0.41
P63165,P51617,7341,3654,ENSG00000116030,ENSG00000184216,SUMO1,IRAK1,anti tag coimmunoprecipitation,physical association,16690127,Su et al. (2007),0.37
P51617,Q92985,3654,3665,ENSG00000184216,ENSG00000185507,IRAK1,IRF7,anti tag coimmunoprecipitation,physical association,15767370|21903422,Uematsu et al. (2005)|Li et al. (2011),0.43
P59046,P51617,91662,3654,ENSG00000142405,ENSG00000184216,NLRP12,IRAK1,anti tag coimmunoprecipitation,physical association,16203735,Williams et al. (2005),0.37
Q13501,Q9Y4K3,8878,7189,ENSG00000161011,ENSG00000175104,SQSTM1,TRAF6,ubiquitination reaction|anti tag coimmunoprecipitation,ubiquitination reaction|physical association,16079148|10747026|11244088|15870274|18382763|16874300,Wooten et al. (2005)|Sanz et al. (2000)|Wooten et al. (2001)|Feng et al. (2005)|Jin et al. (2008)|Martin et al. (2006),0.57
Q15628,Q13501,8717,8878,ENSG00000102871,ENSG00000161011,TRADD,SQSTM1,anti tag coimmunoprecipitation,physical association,10356400,Sanz et al. (1999),0.37
Q9BUZ4,P14598,9618,653361,ENSG00000076604,ENSG00000158517,TRAF4,NCF1,anti tag coimmunoprecipitation,physical association,16052631,Takeshita et al. (2005),0.37
Q9BUZ4,Q8IUC6,9618,148022,ENSG00000076604,ENSG00000127666,TRAF4,TICAM1,anti tag coimmunoprecipitation,physical association,16052631,Takeshita et al. (2005),0.37
P07900,Q16543,3320,11140,ENSG00000080824,ENSG00000105401,HSP90AA1,CDC37,anti tag coimmunoprecipitation,physical association,15647277,De Nardo et al. (2005),0.37
O00206,Q8IWL1,7099,729238,ENSG00000136869,ENSG00000185303,TLR4,SFTPA2,anti tag coimmunoprecipitation,physical association,16754682,Yamada et al. (2006),0.37
Q15750,Q16539,10454,1432,ENSG00000100324,ENSG00000112062,TAB1,MAPK14,anti tag coimmunoprecipitation|x-ray crystallography,physical association,16648477|12429732,Zhou et al. (2006)|Ge et al. (2003),0.48
Q15750,Q15759,10454,5600,ENSG00000100324,ENSG00000185386,TAB1,MAPK11,anti tag coimmunoprecipitation,physical association,16648477,Zhou et al. (2006),0.37
Q9NYJ8,O43318,23118,6885,ENSG00000055208,ENSG00000135341,TAB2,MAP3K7,anti tag coimmunoprecipitation,physical association,12242293|15590691|14633987|14670075|10882101|17384642|12609980|18180283|16603398|20200282|21903422,Jiang et al. (2002)|Singhirunnusorn et al. (2005)|Ishitani et al. (2003)|Cheung et al. (2004)|Takaesu et al. (2000)|Hong et al. (2007)|Jiang et al. (2003)|Windheim et al. (2008)|Ea et al. (2006)|Ear et al. (2010)|Li et al. (2011),0.56
Q9NYJ8,Q9Y4K3,23118,7189,ENSG00000055208,ENSG00000175104,TAB2,TRAF6,anti tag coimmunoprecipitation|two hybrid,physical association,12242293|11259596|15327770|14633987|10882101|11809792|12609980|18180283|18299187,Jiang et al. (2002)|Takaesu et al. (2001)|Kanayama et al. (2004)|Ishitani et al. (2003)|Takaesu et al. (2000)|Mizukami et al. (2002)|Jiang et al. (2003)|Windheim et al. (2008)|Ma et al. (2008),0.6
Q15750,Q8N5C8,10454,257397,ENSG00000100324,ENSG00000157625,TAB1,TAB3,anti tag coimmunoprecipitation,physical association,14670075|21903422,Cheung et al. (2004)|Li et al. (2011),0.43
Q15326,Q15750,10771,10454,ENSG00000015171,ENSG00000100324,ZMYND11,TAB1,anti tag coimmunoprecipitation,physical association,9663660,Kurozumi et al. (1998),0.37
Q15750,O43541,10454,4091,ENSG00000100324,ENSG00000137834,TAB1,SMAD6,anti tag coimmunoprecipitation,physical association,11737269,Yanagisawa et al. (2001),0.37
Q15750,O15105,10454,4092,ENSG00000100324,ENSG00000101665,TAB1,SMAD7,anti tag coimmunoprecipitation,physical association,11737269,Yanagisawa et al. (2001),0.37
Q15750,Q96CA5,10454,79444,ENSG00000100324,ENSG00000101197,TAB1,BIRC7,anti tag coimmunoprecipitation,physical association,11865055,Sanna et al. (2002),0.37
P21580,Q8IUC6,7128,148022,ENSG00000118503,ENSG00000127666,TNFAIP3,TICAM1,anti tag coimmunoprecipitation,physical association,15474016,Wang et al. (2004),0.37
O43318,P51617,6885,3654,ENSG00000135341,ENSG00000184216,MAP3K7,IRAK1,anti tag coimmunoprecipitation,physical association,12242293|17197697,Jiang et al. (2002)|Yao et al. (2007),0.43
Q9Y6Y9,Q8IWL1,23643,729238,ENSG00000154589,ENSG00000185303,LY96,SFTPA2,anti tag coimmunoprecipitation,physical association,16754682,Yamada et al. (2006),0.37
Q9NYJ8,P51617,23118,3654,ENSG00000055208,ENSG00000184216,TAB2,IRAK1,anti tag coimmunoprecipitation,physical association,12242293|11259596|18180283,Jiang et al. (2002)|Takaesu et al. (2001)|Windheim et al. (2008),0.47
Q12933,Q8N5C8,7186,257397,ENSG00000127191,ENSG00000157625,TRAF2,TAB3,anti tag coimmunoprecipitation,physical association,14633987|19150425,Ishitani et al. (2003)|Li et al. (2009),0.43
O43353,Q8IUC6,8767,148022,ENSG00000104312,ENSG00000127666,RIPK2,TICAM1,anti tag coimmunoprecipitation,physical association,15814722,Kaiser et al. (2005),0.37
O75376,Q15303,9611,2066,ENSG00000141027,ENSG00000178568,NCOR1,ERBB4,anti tag coimmunoprecipitation,physical association,17018285,Sardi et al. (2006),0.37
O15105,Q8N5C8,4092,257397,ENSG00000101665,ENSG00000157625,SMAD7,TAB3,anti tag coimmunoprecipitation,physical association,17384642,Hong et al. (2007),0.37
Q9BYM8,Q8N5C8,10616,257397,ENSG00000125826,ENSG00000157625,RBCK1,TAB3,anti tag coimmunoprecipitation,physical association,17449468,Tian et al. (2007),0.37
Q9BYM8,Q13546,10616,8737,ENSG00000125826,ENSG00000137275,RBCK1,RIPK1,anti tag coimmunoprecipitation,physical association,17449468,Tian et al. (2007),0.37
O43283,P30048,9175,10935,ENSG00000073803,ENSG00000165672,MAP3K13,PRDX3,anti tag coimmunoprecipitation,physical association,12492477,Masaki et al. (2003),0.37
P62979,Q13501,6233,8878,ENSG00000143947,ENSG00000161011,RPS27A,SQSTM1,ubiquitin binding,physical association,12857745,Ciani et al. (2003),0.25
Q13501,P02686,8878,4155,ENSG00000161011,ENSG00000197971,SQSTM1,MBP,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q13501,P63104,8878,7534,ENSG00000161011,ENSG00000164924,SQSTM1,YWHAZ,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
P61764,Q13501,6812,8878,ENSG00000136854,ENSG00000161011,STXBP1,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q9NWM8,Q13501,55033,8878,ENSG00000106080,ENSG00000161011,FKBP14,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
O14770,Q13501,4212,8878,ENSG00000134138,ENSG00000161011,MEIS2,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q13501,P29401,8878,7086,ENSG00000161011,ENSG00000163931,SQSTM1,TKT,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
P11142,Q13501,3312,8878,ENSG00000109971,ENSG00000161011,HSPA8,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q13501,P78509,8878,5649,ENSG00000161011,ENSG00000189056,SQSTM1,RELN,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q9UQM7,Q13501,815,8878,ENSG00000070808,ENSG00000161011,CAMK2A,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q13554,Q13501,816,8878,ENSG00000058404,ENSG00000161011,CAMK2B,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q13501,P04629,8878,4914,ENSG00000161011,ENSG00000198400,SQSTM1,NTRK1,anti tag coimmunoprecipitation,physical association,12471037,Geetha et al. (2003),0.37
Q13557,Q13501,817,8878,ENSG00000145349,ENSG00000161011,CAMK2D,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
Q13555,Q13501,818,8878,ENSG00000148660,ENSG00000161011,CAMK2G,SQSTM1,pull down,physical association,14702098,Pridgeon et al. (2003),0.37
